#AC_NUM,ACID,TRACK_CNT,ST_TIME,END_TIME,ORIG_TRACK_CNT,ORIG_ST_TIME,ORIG_END_TIME,TRACK_QSTAT,MAX_X,MIN_X,MAX_Y,MIN_Y,MAX_Z,MIN_Z,AC_EQUIP,AC_TYPE,DEST_FIX,FLIGHT_TYPE,ORIGIN_FIX,PRM_ID,GAP_VALUE,MAX_X_SMO,MIN_X_SMO,MAX_Y_SMO,MIN_Y_SMO,MAX_Z_SMO,MIN_Z_SMO,TOD_TIME,TOC_TIME,TOC_ALT,END_CENTER,START_CENTER,END_CENTER_TIME,START_CENTER_TIME
1902,COM652_358,163,66330,67950,134,66324,67956,0,395.399,260.8,609.649,522.747,27000,1600,L,CRJ1,BOS,DEP,DCA,-1,0,394.731,261.076,609.036,523.068,27000,1846,-1,67510,27000,n/a,ZDC,67350,66530
1903,COM654_930,176,73070,74820,145,73068,74820,0,413.8,260.851,625.6,523.55,25000,2266,L,CRJ2,BOS,DEP,DCA,-1,0,412.883,261.17,624.758,523.844,25000,2499,74590,74330,25000,n/a,ZDC,74220,73070
1904,COM657_901,203,5590,7610,169,5588,7616,0,430.25,283.55,610.433,514.7,16000,10000,L,CRJ1,DCA,ARR,JFK,-1,0,430.045,284.181,609.624,514.95,16000,10000,6470,5850,16000,n/a,ZNY,7000,6010
1905,COM658_947,167,83220,84880,138,83220,84888,0,407.566,260.551,623.766,523.1,27000,2000,L,CRJ1,BOS,DEP,DCA,-1,0,406.789,260.958,623.165,523.558,26983,2258,84760,84710,27000,n/a,ZDC,84280,83270
1906,COM663_108,294,51650,54580,244,51648,54588,0,321.8,172.8,576.933,355.166,34000,3233,L,CRJ1,RDU,ARR,BOS,-1,0,320.978,173.117,576.275,355.638,34000,3421,-1,52060,34000,n/a,ZNY,53980,51760
1907,COM676_774,212,54600,56710,177,54600,56712,0,252.1,70.3,499.683,428.9,22000,3400,L,CRJ1,CVG,DEP,RIC,-1,0,251.708,71.237,499.599,429.044,22000,3950,-1,55570,22000,n/a,ZDC,56110,54630
1908,COM679_570,200,61950,63940,167,61944,63948,0,259.45,72.733,540.7,521.534,22000,14250,L,CRJ1,CVG,DEP,BWI,-1,0,259.18,73.447,540.166,521.675,22000,14459,-1,62360,22000,n/a,ZDC,63340,61970
1909,COM682_256,149,56200,57680,125,56196,57684,0,265.533,107.432,577.283,556.7,27000,9900,L,CRJ1,BWI,ARR,CVG,-1,0,264.791,108.352,577.226,556.733,27000,10141,56760,-1,99900,n/a,ZOB,57080,56210
1910,COM686_356,165,72060,73700,138,72060,73704,0,249.068,51.6,527.3,494.2,35000,8000,L,CRJ7,DCA,ARR,CVG,-1,0,248.386,53.075,527.156,494.274,35000,8000,72480,72300,35000,n/a,ZID,73100,72090
1911,COM702_467,183,47500,49320,151,47496,49320,0,411.6,260.567,585.1,526.067,17083,5033,L,CRJ1,JFK,DEP,DCA,-1,0,411.158,260.98,584.25,526.489,17016,5472,49150,47830,17000,n/a,ZDC,48720,47540
1912,COM703_379,389,4570,8450,323,4568,8456,0,399.983,129.05,597.116,280.85,28000,18050,L,CRJ1,CAE,OVR,LGA,-1,0,399.461,129.847,596.295,281.484,28000,18214,-1,5570,28000,n/a,ZNY,7850,4640
1913,COM705_973,235,55180,57520,193,55176,57528,0,275.967,60.834,581.067,508.133,28000,26400,L,CRJ7,CVG,OVR,PHL,-1,0,275.267,62.077,580.594,508.172,28000,26615,-1,55270,28000,n/a,ZNY,56920,55220
1914,COM707_897,230,78750,81040,188,78744,81048,0,402,312.6,614.351,415.066,22000,2233,L,CRJ1,ORF,ARR,LGA,-1,0,401.854,312.632,613.607,415.585,22000,2462,80390,78990,22000,n/a,ZNY,80440,78820
1915,COM709_370,237,39320,41680,196,39312,41688,0,266.069,59.334,528.567,409.967,28083,1333,G,CRJ1,HSV,DEP,DCA,-1,0,265.774,59.874,528.091,410.202,28030,1607,-1,40790,28000,n/a,ZDC,41080,39800
1916,COM710_968,205,3340,5380,172,3332,5384,0,261.701,63.433,523.8,515.467,28000,7033,L,CRJ2,LEX,DEP,DCA,-1,0,261.141,64.284,523.749,515.609,28000,7378,-1,4610,28000,n/a,ZDC,4780,3380
1917,COM720_962,109,72210,73290,92,72204,73296,0,260.9,139.75,575.95,556.733,27000,10350,L,CRJ1,BWI,ARR,CVG,-1,0,260.247,140.807,575.863,556.791,27000,10521,72570,-1,99900,n/a,ZOB,72690,72260
2105,DAL1739_323,219,81500,83680,180,81492,83688,0,266.134,81.303,530.9,385.703,38000,1866,Q,B752,ATL,DEP,DCA,-1,0,265.802,81.861,530.65,386.242,38000,2102,83500,82930,38000,n/a,ZDC,83080,81760
2106,DAL173_471,394,44800,48730,328,44796,48732,0,414.5,130,590.667,200.667,33100,10900,Q,MD88,JFK,OVR,MIA,-1,0,414.103,130.743,589.933,201.494,33033,10911,-1,-1,99900,n/a,ZJX,48130,45100
2107,DAL1744_709,133,53320,54640,110,53316,54648,0,245.334,101.533,589.167,526.2,37000,8166,Q,A320,DCA,ARR,DTW,-1,0,244.723,102.511,588.151,526.216,36997,8281,53770,-1,99900,n/a,ZOB,54040,53560
2108,DAL1745_490,111,54950,56050,92,54948,56052,0,263.835,170.083,587.717,525.181,36000,3900,Q,A319,DTW,DEP,DCA,-1,0,263.454,171,587.33,525.629,36000,4422,-1,55940,36000,n/a,ZDC,55450,55170
2109,DAL1746_267,117,5020,6180,99,5012,6188,0,178.767,89.167,352.433,275.1,23866,4700,Q,B752,RDU,ARR,ATL,-1,0,178.364,90.117,351.989,275.262,23755,4830,5870,-1,99900,n/a,ZJX,5580,5100
2110,DAL1747_690,303,49580,52600,254,49572,52608,0,339.834,72.534,605.767,386.4,40000,29533,Q,B752,ATL,OVR,LGA,-1,0,339.224,73.33,605.254,387.071,40000,29747,-1,49940,36000,n/a,ZNY,52000,49650
2111,DAL174_781,326,16340,19590,266,16340,19596,0,415.8,45.4,634.9,358.2,39100,35900,Q,A332,EHAM,UNK,ATL,-1,0,414.926,45.708,634.185,359.3,39050,36092,-1,16760,39000,n/a,ZTL,18990,16540
2112,DAL1752_094,233,10440,12760,190,10436,12764,0,235.934,79.8,528.6,333.166,39000,3000,Q,B738,IAD,ARR,ATL,-1,0,235.537,80.774,528.102,333.692,39000,3059,11440,-1,99900,n/a,ZTL,12160,10690
2113,DAL175_155,293,82110,85030,244,82104,85032,0,322.75,59,593.7,386.7,40000,40000,Q,A332,ATL,UNK,EHAM,-1,0,322.118,60.251,593.368,387.147,40000,40000,-1,-1,99900,n/a,ZNY,84430,82250
2114,DAL1761_647,259,73770,76350,216,73764,76356,0,284.752,57.6,569.752,373.95,36000,28000,Q,B738,ATL,OVR,PHL,-1,0,283.924,58.264,569.14,374.538,36000,28193,-1,74270,36000,n/a,ZNY,75750,73820
2115,DAL1763_744,131,67620,68920,108,67620,68928,0,265.3,148.867,599.866,523.7,34000,2500,Q,A319,MSP,DEP,DCA,-1,0,264.833,149.428,599.249,524.125,34000,2767,-1,68830,34000,n/a,ZDC,68320,67720
2116,DAL1764_943,133,61960,63280,108,61956,63288,0,256.768,114.033,574.933,523.499,37400,7533,Q,A319,DCA,ARR,MSP,-1,0,256.273,114.671,574.339,523.633,36881,7630,62390,-1,99900,n/a,ZOB,62680,62000
2117,DAL1771_631,298,55680,58650,243,55680,58656,0,335.6,106.45,589.9,324,32100,27700,Q,MD88,MIA,OVR,JFK,-1,0,334.967,106.901,588.75,324.992,32028,27958,-1,56080,32000,n/a,ZNY,58050,55980
2118,DAL1774_378,236,7720,10070,194,7712,10076,0,307.95,113.6,584.267,418.548,39000,3950,Q,A320,ORF,ARR,DTW,-1,0,307.67,113.996,583.377,418.955,39000,4079,8700,-1,99900,n/a,ZOB,9470,7780
2119,DAL1776_136,409,68580,72660,331,68580,72660,0,402.4,106.4,623.3,209.8,37000,5600,Q,A319,LGA,OVR,MCO,-1,0,401.983,106.858,622.792,210.667,37000,5817,71250,-1,99900,n/a,ZJX,72060,68990
2120,DAL177_561,327,57720,60980,273,57720,60984,0,371.5,81.633,639.1,394.033,36000,36000,Q,B763,ATL,UNK,EIDW,-1,0,371.15,82.258,638.767,394.607,36000,36000,-1,-1,99900,n/a,ZNY,60380,58610
2121,DAL1782_857,236,63810,66160,194,63804,66168,0,250.1,79.051,515.301,333,34000,2733,Q,MD88,IAD,ARR,ATL,-1,0,249.946,80.161,514.961,333.602,33996,2810,65700,-1,99900,n/a,ZTL,65560,63990
2122,DAL1785_602,285,61360,64200,235,61356,64200,0,338.567,116.3,591.867,336.9,30000,29900,Q,A320,MCO,OVR,LGA,-1,0,338.096,116.567,591.26,337.825,30000,29900,-1,-1,99900,n/a,ZNY,63600,61720
2123,DAL1786_216,369,53000,56680,304,52992,56688,0,402.201,73.965,619.901,307.832,37000,6733,Q,B752,LGA,OVR,ATL,-1,0,401.935,75.975,619.572,308.859,37000,6791,55620,-1,99900,n/a,ZTL,56080,53220
2124,DAL1794_915,265,10140,12780,219,10136,12788,0,341.767,96.768,563.8,343.001,39000,7200,Q,B752,PHL,OVR,ATL,-1,0,341.335,97.822,563.431,343.556,39000,7360,12630,10900,39000,n/a,ZTL,12460,10210
2125,DAL1798_019,462,71010,75620,369,71004,75624,0,403.667,165.833,621.001,158.352,33000,5366,Q,MD88,LGA,OVR,FLL,-1,0,403.335,166.096,620.601,159.266,33000,5539,74580,-1,99900,n/a,ZDC,75020,71010
2126,DAL1799_985,265,39940,42580,220,39936,42588,0,299.734,66.733,580.467,381.633,34000,23100,Q,MD88,ATL,OVR,ABE,-1,0,298.985,67.187,580.061,382.02,34000,23301,-1,40580,34000,n/a,ZNY,41980,39960
2127,DAL1801_561,259,64280,66860,213,64272,66864,0,296,73.1,594.266,392.033,36333,36000,Q,B752,ATL,OVR,BOS,-1,0,295.449,73.752,593.726,392.595,36139,36000,-1,65840,36000,n/a,ZNY,66260,64410
2128,DAL181_484,274,64710,67440,224,64704,67440,0,332.45,84.6,599.7,399.3,36000,36000,Q,B763,ATL,UNK,LIPZ,-1,0,331.64,85.608,599.32,400.2,36000,36000,-1,-1,99900,n/a,ZNY,66850,65010
2129,DAL1824_671,220,72210,74400,181,72204,74400,0,290.884,97.25,522.7,343.05,33000,6000,Q,MD88,BWI,ARR,ATL,-1,0,290.605,98.376,521.942,343.685,33000,6000,73630,-1,99900,n/a,ZTL,73800,72270
2130,DAL1825_392,227,46530,48790,186,46524,48792,0,272.201,65,544.266,373.15,34100,11200,Q,MD88,ATL,DEP,BWI,-1,0,271.461,65.633,544.024,373.606,34050,11534,-1,47810,34000,n/a,ZDC,48190,46740
2131,DAL1831_751,162,69940,71550,134,69936,71556,0,248.401,53.333,528.1,493.6,37000,8000,Q,B752,DCA,ARR,SLC,-1,0,247.764,54.646,527.898,493.656,37000,8003,70140,-1,99900,n/a,ZID,70950,70000
2132,DAL1836_30A,118,74070,75240,98,74064,75240,0,259.5,128.749,587.8,555.7,31000,10700,W,DC95,BWI,ARR,DTW,-1,0,258.658,129.901,587.49,555.837,31000,10850,74460,-1,99900,n/a,ZOB,74640,74220
2133,DAL1837_621,119,81900,83080,97,81900,83088,0,275.3,174.701,604.966,545.3,30000,8200,W,DC95,DTW,DEP,BWI,-1,0,274.475,175.47,604.681,545.742,30000,8767,-1,82900,30000,n/a,ZDC,82480,81900
2134,DAL1838_192,177,81760,83520,147,81756,83520,0,247.4,33.966,532.2,446.3,31000,8000,Q,MD88,DCA,ARR,ATL,-1,0,246.542,35.111,531.811,446.887,31000,8058,-1,-1,99900,n/a,ZID,82920,81960
2135,DAL1839_867,113,85260,86380,94,85260,86388,0,263.5,172.533,530.4,468.533,33666,2900,Q,B738,ATL,DEP,DCA,-1,0,263.058,173.321,530.18,468.828,33509,3333,-1,86380,33666,n/a,ZDC,86380,85360
2136,DAL1844_331,123,49340,50560,102,49332,50568,0,244.2,106.333,584.034,525.967,36000,8366,Q,A319,DCA,ARR,DTW,-1,0,243.601,106.968,583.375,526.026,36000,8481,49760,-1,99900,n/a,ZOB,49960,49380
2137,DAL1847_534,265,54200,56840,218,54192,56844,0,299.866,61.367,579.033,377.134,36083,34000,Q,B752,ATL,OVR,LGA,-1,0,299.409,62.274,578.707,377.896,36030,34000,-1,54320,36000,n/a,ZNY,56240,54210
